OrderID,CustomerID,OrderDate,Area,ActualTime,Sentiment,Sentiment_Score,Review,Total_Amount,Delivery_Status,Prep_Time,Transit_Time
ORD102970,CUST1868,2025-11-16,Sohna Rd.,16,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",947.1,Cancelled,5,11
ORD102971,CUST12,2025-11-13,GolfCourse Rd,19 mins,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",342.07,Refunded,9,10
ORD102972,,2026-01-11,Sohna Rd.,26,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2433.13,Delivered,9,17
ORD102973,CUST241,2026-01-04,Sec-45,21,Positive,0.3,Good quality products and very reliable service for daily needs.,1743.53,Returned,6,15
ORD102974,CUST263,2025-11-16,Cyb Hub,18,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",805.81,Refunded,3,15
ORD102975,CUST690,2025-10-22,DLF Phase 3,18,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2214.18,Cancelled,9,9
ORD102976,CUST732,2025-11-14,Phase 3 DLF,23,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",388.91,Delivered,7,16
ORD102977,CUST1553,2026-01-08,SohnaRoad,15 mins,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1321.16,Returned,5,10
ORD102978,CUST1482,2025-12-28,Golf Course Rd,33,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2041.32,Returned,5,13
ORD102979,CUST1128,2025-10-20,Sohna Rd.,35,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",,Cancelled,10,14
ORD102980,CUST435,2025-10-25,G.C. Road,27,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1630.1,Delivered,7,10
ORD102981,CUST1514,2025-11-24,DLF Phase 3,21 mins,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1120.04,Returned,8,13
ORD102982,CUST1764,2025-11-02,Sec-45,16,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",902.32,Cancelled,6,10
ORD102983,CUST826,2025-10-28,SohnaRoad,34,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",749.88,Refunded,7,13
ORD102984,CUST544,03/01/2026,GGN Sec 45,27,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",190.26,Delivered,10,17
ORD102985,CUST675,2025-11-30,Shna Rd,12,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1664.63,Returned,6,6
ORD102986,CUST1193,2025-11-04,GolfCourse Rd,12 mins,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,603.34,Cancelled,3,9
ORD102987,CUST1877,2026-01-10,Cyber Hub GGN,12,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",353.59,Delivered,6,6
ORD102988,CUST1001,2025-10-23,Sohna-Rd,11 mins,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",322.72,Refunded,2,9
ORD102989,CUST137,2025-10-24,Sector 45,33,Positive,0.3,Good quality products and very reliable service for daily needs.,523.52,Delivered,7,19
ORD102990,CUST419,2026-01-13,Sector 45,18,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",652.25,Delivered,7,11
ORD102991,CUST1812,2025-10-29,Shna Rd,12,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,319.29,Delivered,4,8
ORD102992,CUST696,2025-11-05,Golf Course Road,17,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2021.8,Refunded,9,8
ORD102993,CUST328,2025-10-21,Sector45,12,Positive,0.3,Good quality products and very reliable service for daily needs.,2025.82,Cancelled,6,6
ORD102994,,2025-12-31,S. 45,20,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2385.11,Cancelled,4,16
ORD102995,CUST348,2025-12-09,Cyber-Hub,37 mins,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1897.04,Refunded,7,18
ORD102996,CUST1878,2025-12-28,GolfCourse Rd,17,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2187.08,Delivered,6,11
ORD102997,CUST1660,2025-11-11,SohnaRoad,28,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1039.42,Delivered,8,20
ORD102998,CUST1329,2025-11-14,GolfCourse Rd,19,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1665.93,Delivered,2,17
ORD102999,CUST822,2026-01-09,GCR,23,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",921.15,Returned,5,18
ORD103000,CUST1211,2025-12-29,DLF Phase3,28,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",389.82,Delivered,9,19
ORD103001,CUST22,2026-01-13,Cyber Hub GGN,Delayed,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2460.28,Cancelled,4,7
ORD103002,CUST1652,2025-12-20,DLF Phase 3,18,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1387.16,Delivered,9,9
ORD103003,CUST926,2025-10-22,GCR,25,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",2291.1,Cancelled,7,6
ORD103004,CUST1629,2026-01-13,Cyber Hub,14,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1543.95,Returned,9,5
ORD103005,CUST293,2025-12-02,Golf Course Road,11,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",133.43,Returned,4,7
ORD103006,CUST667,2026-01-08,Golf Course Rd,35,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",673.47,Refunded,7,20
ORD103007,CUST968,2025-11-15,Sohna-Rd,8,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",641.89,Cancelled,2,6
ORD103008,CUST975,2025-10-24,DLF Phase 3,26,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",2024.9,Delivered,8,13
ORD103009,CUST1213,2025-11-10,S. 45,17,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1782.97,Cancelled,2,15
ORD103010,CUST1265,2025-11-19,Phase 3 DLF,13,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",927.9,Returned,3,10
ORD103011,CUST1684,11/12/2025,Cyber Hub GGN,21,Positive,0.3,Good quality products and very reliable service for daily needs.,,Refunded,2,19
ORD103012,CUST1146,2025-11-04,DLF Ph 3,17,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1762.83,Refunded,10,7
ORD103013,CUST563,26/12/2025,DLF Ph 3,10,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2087.86,Delivered,5,5
ORD103014,CUST907,2026-01-03,Sohna-Rd,21,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1684.41,Delivered,7,5
ORD103015,CUST1028,2025-12-09,SohnaRoad,10,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1666.85,Cancelled,5,5
ORD103016,CUST1102,2025-10-19,GolfCourse Rd,22,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,350.53,Returned,4,18
ORD103017,CUST359,2025-10-31,Sohna Road,11,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",284.06,Returned,5,6
ORD103018,CUST715,2025-11-08,Sector 45,14,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1779.34,Returned,3,11
ORD103019,CUST448,2025-11-09,DLF Phase3,18 mins,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2376.46,Returned,6,12
ORD103020,CUST1629,2025-11-02,DLF Phase 3,20,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",517.54,Refunded,4,16
ORD103021,CUST1136,2025-11-28,Sohna Road,8,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1544.06,Returned,2,6
ORD103022,CUST1419,2025-11-06,Sec-45,Delayed,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",227.42,Cancelled,4,20
ORD103023,CUST1719,2025-11-05,Sohna Road,32 mins,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",599.27,Delivered,9,11
ORD103024,CUST1227,2025-12-06,Sector 45,11,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,409.28,Returned,4,7
ORD103025,CUST537,2025-11-07,Sector45,26,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",716.78,Returned,8,18
ORD103026,CUST203,2025-12-21,Cyber-Hub,10,Positive,0.3,Good quality products and very reliable service for daily needs.,1386.7,Delivered,2,8
ORD103027,CUST854,08/01/2026,DLF Phase 3,14,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2022.99,Returned,5,9
ORD103028,CUST222,2025-12-06,DLF Ph 3,35,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1121.11,Delivered,7,17
ORD103029,CUST944,2025-12-26,Cyber Hub GGN,25,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2124,Returned,8,17
ORD103030,CUST482,2025-11-14,Cyber Hub,22,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1377.1,Refunded,8,9
ORD103031,CUST679,2026-01-07,S. 45,12 mins,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1267.67,Delivered,5,7
ORD103032,CUST347,2025-10-30,SohnaRoad,21,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1717.4,Returned,8,13
ORD103033,CUST1442,2025-12-22,Phase 3 DLF,25,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1244.38,Returned,4,11
ORD103034,CUST268,2025-12-05,DLF-3,17,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1249.07,Refunded,8,9
ORD103035,CUST123,2026-01-13,Sohna Road,17,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1532.01,Returned,7,10
ORD103036,CUST49,2025-11-24,Cyber Hub,25,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2198.24,Returned,5,20
ORD103037,,2025-12-08,Golf Course Rd,Delayed,Positive,0.3,Good quality products and very reliable service for daily needs.,2371.56,Returned,10,17
ORD103038,CUST303,2025-11-30,Cyber-Hub,19,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1589.29,Cancelled,6,13
ORD103039,CUST262,2025-11-26,Cyber Hub,29 mins,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",795.11,Cancelled,10,9
ORD103040,CUST267,2025-11-06,Cyber Hub,17,Positive,0.3,Good quality products and very reliable service for daily needs.,350.72,Delivered,2,15
ORD103041,CUST906,2025-12-27,GGN Sec 45,40,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",489.64,Refunded,10,18
ORD103042,,2026-01-14,Sohna Rd.,13,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",2339.37,Delivered,8,5
ORD103043,CUST1577,24/12/2025,Sohna-Rd,24,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",929.17,Returned,4,20
ORD103044,CUST1624,2025-10-26,Sec-45,21,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1889.61,Refunded,5,16
ORD103045,CUST413,2025-12-17,GolfCourse Rd,16,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1442.58,Delivered,8,8
ORD103046,CUST678,2025-12-05,G.C. Road,17,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",340.15,Refunded,10,7
ORD103047,CUST1436,2025-12-12,Sohna Road,9,Positive,0.3,Good quality products and very reliable service for daily needs.,1107.61,Returned,4,5
ORD103048,CUST881,2025-11-01,GGN Sec 45,15 mins,Positive,0.3,Good quality products and very reliable service for daily needs.,1956.45,Refunded,6,9
ORD103049,CUST1867,2025-12-04,SohnaRoad,21,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1556.27,Delivered,3,18
ORD103050,CUST601,2025-10-23,Sohna Rd.,23,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",698.67,Delivered,10,8
ORD103051,CUST1752,2025-10-22,G.C. Road,37,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1091.77,Returned,8,16
ORD103052,,2025-11-06,DLF Phase 3,13,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1718.2,Cancelled,2,11
ORD103053,CUST531,2025-12-30,GolfCourse Rd,20,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",134.49,Refunded,8,12
ORD103054,CUST178,2025-12-15,Cyber Hub,15,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1429.87,Refunded,6,9
ORD103055,CUST412,2025-11-21,Golf Course Rd,23,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",583.09,Cancelled,6,9
ORD103056,CUST19,2026-01-02,S. 45,14,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1600.49,Refunded,7,7
ORD103057,CUST1640,2025-12-06,Cyber Hub GGN,31,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1068.84,Delivered,8,12
ORD103058,CUST1723,2025-12-15,Cyber Hub,34,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1994.88,Returned,6,20
ORD103059,CUST1425,06/11/2025,DLF Ph 3,21,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",921.92,Refunded,4,17
ORD103060,CUST983,2025-12-06,Golf Course Road,32,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1120.71,Refunded,8,9
ORD103061,CUST381,2025-10-21,GCR,23,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,2342.2,Cancelled,9,7
ORD103062,CUST1204,2025-12-21,Cyb Hub,17,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1552.16,Refunded,3,14
ORD103063,CUST531,2025-12-10,Sohna Road,20 mins,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2060.78,Refunded,6,14
ORD103064,CUST95,06/11/2025,Cyber Hub,20,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1899.87,Cancelled,6,14
ORD103065,CUST1405,2025-12-29,S. 45,16,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1428.84,Delivered,8,8
ORD103066,CUST548,2025-12-03,DLF Phase 3,22,Positive,0.3,Good quality products and very reliable service for daily needs.,1260.05,Delivered,2,11
ORD103067,CUST502,2025-12-29,Sector45,27,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1342.89,Delivered,8,19
ORD103068,CUST59,2025-12-19,Shna Rd,23,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1240.7,Cancelled,9,14
ORD103069,,04/01/2026,Sohna Road,18 mins,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1341.47,Cancelled,3,15
ORD103070,CUST535,2025-12-15,DLF Phase 3,15,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",2310.93,Returned,6,9
ORD103071,CUST705,2025-11-11,Cyberhub,36,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1314.5,Refunded,10,20
ORD103072,CUST698,2025-10-25,Sohna Rd.,11,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1213.51,Returned,5,6
ORD103073,CUST492,2025-12-24,DLF Phase 3,24,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,553.42,Returned,7,9
ORD103074,CUST1247,2026-01-04,Sec-45,10,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2123.47,Refunded,5,5
ORD103075,CUST1488,2025-11-08,Cyber-Hub,19,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,,Refunded,6,13
